mantis_id,year,doy,date,block,snow,otc,treatment,n,NDVI,NDVI_stdv,NDVI_se
9735555,2012,160,2012-06-08,4,C,O,C.O,34,0.669713923,8.87E-03,1.52E-03
9735537,2012,160,2012-06-08,1,C,S,C.S,33,0.644977926,8.00E-03,1.39E-03
9735542,2012,160,2012-06-08,2,C,S,C.S,21,0.63328023,6.92E-03,0.001509737
9735544,2012,160,2012-06-08,3,C,S,C.S,33,0.648899854,5.04E-03,8.78E-04
9735548,2012,160,2012-06-08,4,C,S,C.S,12,0.626595785,4.15E-03,1.20E-03
9735534,2012,161,2012-06-09,1,A,N,A.N,35,0.648483861,9.07E-03,1.53E-03
9735538,2012,161,2012-06-09,2,A,N,A.N,40,0.666832986,1.00E-02,1.59E-03
9735545,2012,161,2012-06-09,3,A,N,A.N,38,0.706584996,6.67E-03,1.08E-03
9735536,2012,161,2012-06-09,4,A,N,A.N,42,0.660026634,6.61E-03,1.02E-03
9735551,2012,161,2012-06-09,1,A,O,A.O,33,0.725071309,8.92E-03,1.55E-03
9735541,2012,161,2012-06-09,2,A,O,A.O,35,0.698672191,9.31E-03,1.57E-03
9735539,2012,161,2012-06-09,3,A,O,A.O,40,0.682017008,1.14E-02,1.81E-03
9735535,2012,161,2012-06-09,4,A,O,A.O,38,0.579466105,8.32E-03,1.35E-03
9735546,2012,161,2012-06-09,1,C,N,C.N,33,0.669438977,1.79E-02,3.11E-03
9735554,2012,161,2012-06-09,2,C,N,C.N,38,0.649890319,0.018583665,3.01E-03
9735547,2012,161,2012-06-09,3,C,N,C.N,32,0.652589683,6.78E-03,1.20E-03
9735550,2012,161,2012-06-09,4,C,N,C.N,29,0.576178209,1.45E-02,2.70E-03
9735552,2012,161,2012-06-09,1,C,O,C.O,29,0.664818112,7.24E-03,1.34E-03
9735543,2012,161,2012-06-09,2,C,O,C.O,35,0.700185025,0.006443123,1.09E-03
9735553,2012,161,2012-06-09,3,C,O,C.O,33,0.702546632,8.21E-03,1.43E-03
9735555,2012,161,2012-06-09,4,C,O,C.O,33,0.64335198,7.32E-03,1.27E-03
9735537,2012,161,2012-06-09,1,C,S,C.S,30,0.627082104,9.43E-03,1.72E-03
9735542,2012,161,2012-06-09,2,C,S,C.S,32,0.628163414,7.21E-03,1.27E-03
9735544,2012,161,2012-06-09,3,C,S,C.S,35,0.639770774,9.11E-03,1.54E-03
9735548,2012,161,2012-06-09,4,C,S,C.S,35,0.623987986,6.27E-03,1.06E-03
9735534,2012,162,2012-06-10,1,A,N,A.N,61,0.662727839,5.17E-03,6.62E-04
9735538,2012,162,2012-06-10,2,A,N,A.N,66,0.668546587,5.64E-03,6.94E-04
9735545,2012,162,2012-06-10,3,A,N,A.N,66,0.726986072,7.69E-03,9.46E-04
9735536,2012,162,2012-06-10,4,A,N,A.N,65,0.672364413,8.62E-03,1.07E-03
9735551,2012,162,2012-06-10,1,A,O,A.O,61,0.751598756,1.27E-02,1.63E-03
9735541,2012,162,2012-06-10,2,A,O,A.O,66,0.718906046,1.17E-02,1.44E-03
9735539,2012,162,2012-06-10,3,A,O,A.O,66,0.709910849,1.86E-02,2.29E-03
9735535,2012,162,2012-06-10,4,A,O,A.O,65,0.603319793,0.014455106,1.79E-03
9735546,2012,162,2012-06-10,1,C,N,C.N,61,0.63497739,2.32E-02,2.97E-03
9735554,2012,162,2012-06-10,2,C,N,C.N,66,0.666422183,9.91E-03,1.22E-03
9735547,2012,162,2012-06-10,3,C,N,C.N,59,0.67192405,6.47E-03,8.42E-04
9735550,2012,162,2012-06-10,4,C,N,C.N,66,0.593496665,7.87E-03,9.69E-04
9735552,2012,162,2012-06-10,1,C,O,C.O,58,0.695670671,1.36E-02,1.78E-03
9735543,2012,162,2012-06-10,2,C,O,C.O,66,0.716525943,1.13E-02,1.40E-03
9735553,2012,162,2012-06-10,3,C,O,C.O,66,0.734301926,1.35E-02,1.67E-03
9735555,2012,162,2012-06-10,4,C,O,C.O,60,0.669278917,1.20E-02,1.55E-03
9735537,2012,162,2012-06-10,1,C,S,C.S,61,0.65101779,8.58E-03,1.10E-03
9735542,2012,162,2012-06-10,2,C,S,C.S,64,0.641711333,7.08E-03,8.85E-04
9735544,2012,162,2012-06-10,3,C,S,C.S,60,0.654163405,8.03E-03,1.04E-03
9735548,2012,162,2012-06-10,4,C,S,C.S,48,0.641400605,7.06E-03,1.02E-03
9735534,2012,164,2012-06-12,1,A,N,A.N,8,0.682022901,1.04E-02,3.68E-03
9735538,2012,164,2012-06-12,2,A,N,A.N,8,0.695657731,7.66E-03,2.71E-03
9735545,2012,164,2012-06-12,3,A,N,A.N,8,0.731932953,3.26E-03,1.15E-03
9735536,2012,164,2012-06-12,4,A,N,A.N,8,0.693879057,9.76E-03,3.45E-03
9735551,2012,164,2012-06-12,1,A,O,A.O,8,0.737579681,3.24E-03,1.14E-03
9735541,2012,164,2012-06-12,2,A,O,A.O,8,0.716880553,4.86E-03,1.72E-03
9735539,2012,164,2012-06-12,3,A,O,A.O,8,0.700629404,4.88E-03,1.73E-03
9735535,2012,164,2012-06-12,4,A,O,A.O,8,0.599910531,1.02E-02,3.60E-03
9735546,2012,164,2012-06-12,1,C,N,C.N,7,0.703177675,1.07E-02,4.04E-03
9735554,2012,164,2012-06-12,2,C,N,C.N,5,0.683876575,7.33E-03,3.28E-03
9735547,2012,164,2012-06-12,3,C,N,C.N,7,0.697050074,6.84E-03,2.59E-03
9735550,2012,164,2012-06-12,4,C,N,C.N,7,0.606217228,5.23E-03,1.98E-03
9735552,2012,164,2012-06-12,1,C,O,C.O,6,0.70814135,1.04E-02,4.24E-03
9735543,2012,164,2012-06-12,2,C,O,C.O,7,0.717182628,5.58E-03,2.11E-03
9735553,2012,164,2012-06-12,3,C,O,C.O,6,0.721260996,6.63E-03,2.71E-03
9735555,2012,164,2012-06-12,4,C,O,C.O,7,0.673192505,7.96E-03,3.01E-03
9735537,2012,164,2012-06-12,1,C,S,C.S,8,0.665046666,6.36E-03,2.25E-03
9735542,2012,164,2012-06-12,2,C,S,C.S,8,0.646184299,3.82E-03,1.35E-03
9735544,2012,164,2012-06-12,3,C,S,C.S,6,0.668735004,5.46E-03,2.23E-03
9735548,2012,164,2012-06-12,4,C,S,C.S,7,0.661785609,7.60E-03,0.002872973
9735534,2012,165,2012-06-13,1,A,N,A.N,114,0.667091881,7.37E-03,6.91E-04
9735538,2012,165,2012-06-13,2,A,N,A.N,115,0.676527945,5.24E-03,4.89E-04
9735545,2012,165,2012-06-13,3,A,N,A.N,115,0.736422257,7.27E-03,6.78E-04
9735536,2012,165,2012-06-13,4,A,N,A.N,115,0.681809572,8.99E-03,8.38E-04
9735551,2012,165,2012-06-13,1,A,O,A.O,115,0.753247196,1.52E-02,1.41E-03
9735541,2012,165,2012-06-13,2,A,O,A.O,115,0.725796584,1.28E-02,1.19E-03
9735539,2012,165,2012-06-13,3,A,O,A.O,114,0.705221434,1.92E-02,1.80E-03
9735535,2012,165,2012-06-13,4,A,O,A.O,115,0.606193412,1.59E-02,1.49E-03
9735546,2012,165,2012-06-13,1,C,N,C.N,115,0.663899834,0.027530972,2.57E-03
9735554,2012,165,2012-06-13,2,C,N,C.N,86,0.671287972,6.95E-03,7.49E-04
9735547,2012,165,2012-06-13,3,C,N,C.N,106,0.684561441,1.84E-02,1.79E-03
9735550,2012,165,2012-06-13,4,C,N,C.N,105,0.596590969,2.08E-02,2.03E-03
9735552,2012,165,2012-06-13,1,C,O,C.O,115,0.707313056,1.25E-02,1.17E-03
9735543,2012,165,2012-06-13,2,C,O,C.O,115,0.721516324,9.51E-03,8.87E-04
9735553,2012,165,2012-06-13,3,C,O,C.O,115,0.733049023,1.67E-02,1.56E-03
9735555,2012,165,2012-06-13,4,C,O,C.O,115,0.68190008,1.27E-02,1.18E-03
9735537,2012,165,2012-06-13,1,C,S,C.S,115,0.659855682,8.49E-03,7.92E-04
9735542,2012,165,2012-06-13,2,C,S,C.S,100,0.646585107,6.57E-03,6.57E-04
9735544,2012,165,2012-06-13,3,C,S,C.S,103,0.63816073,3.17E-02,3.13E-03
9735548,2012,165,2012-06-13,4,C,S,C.S,89,0.654662809,1.12E-02,1.19E-03
9735534,2012,166,2012-06-14,1,A,N,A.N,69,0.665476797,5.50E-03,6.62E-04
9735538,2012,166,2012-06-14,2,A,N,A.N,88,0.673157932,4.94E-03,5.27E-04
9735545,2012,166,2012-06-14,3,A,N,A.N,89,0.733396669,5.69E-03,6.03E-04
9735536,2012,166,2012-06-14,4,A,N,A.N,85,0.674861854,6.39E-03,6.93E-04
9735551,2012,166,2012-06-14,1,A,O,A.O,62,0.75010653,1.03E-02,1.30E-03
9735541,2012,166,2012-06-14,2,A,O,A.O,73,0.721444299,8.47E-03,9.92E-04
9735539,2012,166,2012-06-14,3,A,O,A.O,87,0.700816293,0.014549347,1.56E-03
9735535,2012,166,2012-06-14,4,A,O,A.O,89,0.600976451,1.12E-02,1.18E-03
9735546,2012,166,2012-06-14,1,C,N,C.N,75,0.66535309,2.27E-02,2.62E-03
9735554,2012,166,2012-06-14,2,C,N,C.N,87,0.667712,7.00E-03,7.50E-04
9735547,2012,166,2012-06-14,3,C,N,C.N,67,0.683395751,4.97E-03,6.07E-04
9735550,2012,166,2012-06-14,4,C,N,C.N,83,0.590476518,6.75E-03,7.40E-04
9735552,2012,166,2012-06-14,1,C,O,C.O,71,0.7020351,1.13E-02,1.34E-03
9735543,2012,166,2012-06-14,2,C,O,C.O,86,0.718698701,7.27E-03,7.84E-04
9735553,2012,166,2012-06-14,3,C,O,C.O,84,0.732365882,1.04E-02,1.13E-03
9735555,2012,166,2012-06-14,4,C,O,C.O,64,0.674357604,1.06E-02,1.32E-03
9735537,2012,166,2012-06-14,1,C,S,C.S,65,0.660360922,8.04E-03,9.98E-04
9735542,2012,166,2012-06-14,2,C,S,C.S,86,0.649340793,6.52E-03,7.03E-04
9735544,2012,166,2012-06-14,3,C,S,C.S,70,0.647620523,5.85E-03,6.99E-04
9735548,2012,166,2012-06-14,4,C,S,C.S,87,0.648399395,5.65E-03,6.06E-04
9735534,2012,167,2012-06-15,1,A,N,A.N,17,0.673176459,4.18E-03,1.01E-03
9735538,2012,167,2012-06-15,2,A,N,A.N,21,0.67698463,5.25E-03,1.15E-03
9735545,2012,167,2012-06-15,3,A,N,A.N,23,0.731824719,7.96E-03,1.66E-03
9735536,2012,167,2012-06-15,4,A,N,A.N,23,0.679617687,8.25E-03,1.72E-03
9735551,2012,167,2012-06-15,1,A,O,A.O,17,0.749378147,1.37E-02,3.33E-03
9735541,2012,167,2012-06-15,2,A,O,A.O,21,0.720733985,1.03E-02,2.25E-03
9735539,2012,167,2012-06-15,3,A,O,A.O,23,0.701369415,1.79E-02,3.74E-03
9735535,2012,167,2012-06-15,4,A,O,A.O,25,0.60409943,0.014681866,0.002936373
9735546,2012,167,2012-06-15,1,C,N,C.N,16,0.684048415,2.76E-02,6.89E-03
9735554,2012,167,2012-06-15,2,C,N,C.N,22,0.660453119,4.97E-03,1.06E-03
9735547,2012,167,2012-06-15,3,C,N,C.N,19,0.693099865,4.26E-03,9.78E-04
9735550,2012,167,2012-06-15,4,C,N,C.N,21,0.591142889,6.24E-03,1.36E-03
9735552,2012,167,2012-06-15,1,C,O,C.O,22,0.703080915,1.46E-02,3.12E-03
9735543,2012,167,2012-06-15,2,C,O,C.O,22,0.720446017,8.58E-03,1.83E-03
9735553,2012,167,2012-06-15,3,C,O,C.O,22,0.733720635,1.31E-02,2.80E-03
9735555,2012,167,2012-06-15,4,C,O,C.O,20,0.671980008,1.13E-02,2.52E-03
9735537,2012,167,2012-06-15,1,C,S,C.S,21,0.665947411,8.09E-03,1.77E-03
9735542,2012,167,2012-06-15,2,C,S,C.S,22,0.648059654,5.66E-03,1.21E-03
9735544,2012,167,2012-06-15,3,C,S,C.S,19,0.656183131,5.64E-03,1.29E-03
9735548,2012,167,2012-06-15,4,C,S,C.S,23,0.655783518,8.14E-03,1.70E-03
9735534,2012,168,2012-06-16,1,A,N,A.N,51,0.674476955,4.26E-03,5.97E-04
9735538,2012,168,2012-06-16,2,A,N,A.N,50,0.672540524,5.14E-03,7.27E-04
9735545,2012,168,2012-06-16,3,A,N,A.N,51,0.737820784,6.27E-03,8.78E-04
9735536,2012,168,2012-06-16,4,A,N,A.N,50,0.681177509,6.40E-03,9.05E-04
9735551,2012,168,2012-06-16,1,A,O,A.O,52,0.752878016,8.75E-03,1.21E-03
9735541,2012,168,2012-06-16,2,A,O,A.O,50,0.724874844,8.93E-03,1.26E-03
9735539,2012,168,2012-06-16,3,A,O,A.O,52,0.705116163,1.18E-02,1.63E-03
9735535,2012,168,2012-06-16,4,A,O,A.O,51,0.609385235,9.01E-03,1.26E-03
9735546,2012,168,2012-06-16,1,C,N,C.N,48,0.671816037,1.07E-02,1.55E-03
9735554,2012,168,2012-06-16,2,C,N,C.N,50,0.662500847,5.91E-03,8.36E-04
9735547,2012,168,2012-06-16,3,C,N,C.N,50,0.699121635,5.77E-03,8.16E-04
9735550,2012,168,2012-06-16,4,C,N,C.N,51,0.59573748,6.27E-03,8.78E-04
9735552,2012,168,2012-06-16,1,C,O,C.O,49,0.709162924,9.10E-03,1.30E-03
9735543,2012,168,2012-06-16,2,C,O,C.O,50,0.725055915,7.82E-03,1.11E-03
9735553,2012,168,2012-06-16,3,C,O,C.O,50,0.737805399,9.21E-03,1.30E-03
9735555,2012,168,2012-06-16,4,C,O,C.O,51,0.677597498,7.19E-03,1.01E-03
9735537,2012,168,2012-06-16,1,C,S,C.S,51,0.670279998,7.42E-03,1.04E-03
9735542,2012,168,2012-06-16,2,C,S,C.S,52,0.650908794,7.01E-03,9.72E-04
9735544,2012,168,2012-06-16,3,C,S,C.S,50,0.656165458,6.05E-03,8.55E-04
9735548,2012,168,2012-06-16,4,C,S,C.S,51,0.660129376,5.12E-03,7.17E-04
9735534,2012,169,2012-06-17,1,A,N,A.N,22,0.683170954,6.35E-03,1.35E-03
9735538,2012,169,2012-06-17,2,A,N,A.N,18,0.678293888,4.50E-03,1.06E-03
9735545,2012,169,2012-06-17,3,A,N,A.N,21,0.746234099,6.85E-03,1.49E-03
9735536,2012,169,2012-06-17,4,A,N,A.N,21,0.689917295,6.65E-03,1.45E-03
9735551,2012,169,2012-06-17,1,A,O,A.O,19,0.774532542,6.69E-03,1.53E-03
9735541,2012,169,2012-06-17,2,A,O,A.O,18,0.744409398,8.34E-03,1.97E-03
9735539,2012,169,2012-06-17,3,A,O,A.O,22,0.72988447,9.73E-03,2.08E-03
9735535,2012,169,2012-06-17,4,A,O,A.O,22,0.631451511,8.33E-03,1.78E-03
9735546,2012,169,2012-06-17,1,C,N,C.N,20,0.64815774,1.00E-02,2.24E-03
9735554,2012,169,2012-06-17,2,C,N,C.N,20,0.674895403,5.78E-03,1.29E-03
9735547,2012,169,2012-06-17,3,C,N,C.N,20,0.723352625,6.05E-03,1.35E-03
9735550,2012,169,2012-06-17,4,C,N,C.N,19,0.607412912,4.09E-03,9.38E-04
9735552,2012,169,2012-06-17,1,C,O,C.O,20,0.731033481,6.03E-03,1.35E-03
9735543,2012,169,2012-06-17,2,C,O,C.O,20,0.73841479,6.47E-03,1.45E-03
9735553,2012,169,2012-06-17,3,C,O,C.O,20,0.758563781,8.53E-03,0.001907739
9735555,2012,169,2012-06-17,4,C,O,C.O,19,0.701968795,6.10E-03,1.40E-03
9735537,2012,169,2012-06-17,1,C,S,C.S,20,0.68040892,6.37E-03,1.43E-03
9735542,2012,169,2012-06-17,2,C,S,C.S,18,0.658904558,7.37E-03,1.74E-03
9735544,2012,169,2012-06-17,3,C,S,C.S,20,0.660760619,6.81E-03,1.52E-03
9735548,2012,169,2012-06-17,4,C,S,C.S,18,0.659360247,7.05E-03,1.66E-03
9735534,2012,170,2012-06-18,1,A,N,A.N,118,0.688304272,5.38E-03,4.95E-04
9735538,2012,170,2012-06-18,2,A,N,A.N,118,0.680475424,5.54E-03,5.10E-04
9735545,2012,170,2012-06-18,3,A,N,A.N,119,0.749890188,5.08E-03,4.65E-04
9735536,2012,170,2012-06-18,4,A,N,A.N,119,0.691574302,9.09E-03,8.34E-04
9735551,2012,170,2012-06-18,1,A,O,A.O,119,0.767509577,1.20E-02,1.10E-03
9735541,2012,170,2012-06-18,2,A,O,A.O,118,0.739686838,9.97E-03,9.18E-04
9735539,2012,170,2012-06-18,3,A,O,A.O,119,0.719095921,1.72E-02,1.58E-03
9735535,2012,170,2012-06-18,4,A,O,A.O,119,0.626674407,1.66E-02,1.52E-03
9735546,2012,170,2012-06-18,1,C,N,C.N,118,0.672899159,2.57E-02,2.37E-03
9735554,2012,170,2012-06-18,2,C,N,C.N,119,0.674647301,6.15E-03,5.64E-04
9735547,2012,170,2012-06-18,3,C,N,C.N,118,0.712957913,5.72E-03,5.26E-04
9735550,2012,170,2012-06-18,4,C,N,C.N,119,0.607910138,6.62E-03,6.07E-04
9735552,2012,170,2012-06-18,1,C,O,C.O,119,0.720504107,1.27E-02,1.16E-03
9735543,2012,170,2012-06-18,2,C,O,C.O,119,0.735106496,7.77E-03,7.12E-04
9735553,2012,170,2012-06-18,3,C,O,C.O,119,0.751172709,1.27E-02,1.17E-03
9735555,2012,170,2012-06-18,4,C,O,C.O,119,0.696853253,1.08E-02,9.92E-04
9735537,2012,170,2012-06-18,1,C,S,C.S,119,0.679742154,8.21E-03,7.53E-04
9735542,2012,170,2012-06-18,2,C,S,C.S,119,0.660669,5.96E-03,5.46E-04
9735544,2012,170,2012-06-18,3,C,S,C.S,119,0.66404454,4.45E-03,4.08E-04
9735548,2012,170,2012-06-18,4,C,S,C.S,119,0.66833478,6.05E-03,5.55E-04
9735534,2012,171,2012-06-19,1,A,N,A.N,97,0.692220822,6.00E-03,6.09E-04
9735538,2012,171,2012-06-19,2,A,N,A.N,95,0.68260144,4.85E-03,4.98E-04
9735545,2012,171,2012-06-19,3,A,N,A.N,92,0.751201621,8.09E-03,8.43E-04
9735536,2012,171,2012-06-19,4,A,N,A.N,97,0.694784817,8.08E-03,8.20E-04
9735551,2012,171,2012-06-19,1,A,O,A.O,94,0.770311413,1.19E-02,1.22E-03
9735541,2012,171,2012-06-19,2,A,O,A.O,90,0.7401959,1.11E-02,1.17E-03
9735539,2012,171,2012-06-19,3,A,O,A.O,96,0.723149038,1.72E-02,1.76E-03
9735535,2012,171,2012-06-19,4,A,O,A.O,98,0.629663692,1.51E-02,1.52E-03
9735546,2012,171,2012-06-19,1,C,N,C.N,96,0.663690515,2.18E-02,2.23E-03
9735554,2012,171,2012-06-19,2,C,N,C.N,98,0.677069501,7.66E-03,7.74E-04
9735547,2012,171,2012-06-19,3,C,N,C.N,97,0.719496432,5.01E-03,5.09E-04
9735550,2012,171,2012-06-19,4,C,N,C.N,98,0.612618171,7.77E-03,7.85E-04
9735552,2012,171,2012-06-19,1,C,O,C.O,94,0.726451367,1.19E-02,1.22E-03
9735543,2012,171,2012-06-19,2,C,O,C.O,91,0.738600763,8.75E-03,9.17E-04
9735553,2012,171,2012-06-19,3,C,O,C.O,98,0.755937091,1.22E-02,1.23E-03
9735555,2012,171,2012-06-19,4,C,O,C.O,98,0.700495463,1.15E-02,1.16E-03
9735537,2012,171,2012-06-19,1,C,S,C.S,98,0.682199103,7.72E-03,7.80E-04
9735542,2012,171,2012-06-19,2,C,S,C.S,94,0.660664342,7.38E-03,7.61E-04
9735544,2012,171,2012-06-19,3,C,S,C.S,98,0.666064471,5.40E-03,5.46E-04
9735548,2012,171,2012-06-19,4,C,S,C.S,93,0.665553371,6.26E-03,6.49E-04
9735534,2012,172,2012-06-20,1,A,N,A.N,86,0.697830826,5.13E-03,5.53E-04
9735538,2012,172,2012-06-20,2,A,N,A.N,86,0.688653802,5.05E-03,5.45E-04
9735545,2012,172,2012-06-20,3,A,N,A.N,85,0.752936609,4.93E-03,5.34E-04
9735536,2012,172,2012-06-20,4,A,N,A.N,85,0.693974869,6.02E-03,6.53E-04
9735551,2012,172,2012-06-20,1,A,O,A.O,86,0.768099021,8.52E-03,9.18E-04
9735541,2012,172,2012-06-20,2,A,O,A.O,86,0.740470784,8.02E-03,8.65E-04
9735539,2012,172,2012-06-20,3,A,O,A.O,86,0.719204596,1.07E-02,1.16E-03
9735535,2012,172,2012-06-20,4,A,O,A.O,86,0.627080529,9.59E-03,1.03E-03
9735546,2012,172,2012-06-20,1,C,N,C.N,81,0.672253576,2.05E-02,2.28E-03
9735554,2012,172,2012-06-20,2,C,N,C.N,84,0.679845922,6.96E-03,7.59E-04
9735547,2012,172,2012-06-20,3,C,N,C.N,82,0.72086377,5.11E-03,5.64E-04
9735550,2012,172,2012-06-20,4,C,N,C.N,85,0.608593536,1.36E-02,1.47E-03
9735552,2012,172,2012-06-20,1,C,O,C.O,84,0.724302934,1.01E-02,1.10E-03
9735543,2012,172,2012-06-20,2,C,O,C.O,84,0.736856495,5.64E-03,6.15E-04
9735553,2012,172,2012-06-20,3,C,O,C.O,85,0.753513513,0.009147557,9.92E-04
9735555,2012,172,2012-06-20,4,C,O,C.O,84,0.699326727,8.82E-03,9.62E-04
9735537,2012,172,2012-06-20,1,C,S,C.S,85,0.682423981,6.19E-03,6.72E-04
9735542,2012,172,2012-06-20,2,C,S,C.S,86,0.660936353,6.14E-03,6.62E-04
9735544,2012,172,2012-06-20,3,C,S,C.S,83,0.664597482,1.15E-02,1.26E-03
9735548,2012,172,2012-06-20,4,C,S,C.S,81,0.681258744,1.02E-02,1.14E-03
9735534,2012,173,2012-06-21,1,A,N,A.N,105,0.699884996,6.72E-03,6.55E-04
9735538,2012,173,2012-06-21,2,A,N,A.N,104,0.688579533,4.99E-03,4.90E-04
9735545,2012,173,2012-06-21,3,A,N,A.N,103,0.756723522,7.19E-03,7.08E-04
9735536,2012,173,2012-06-21,4,A,N,A.N,105,0.699998237,8.44E-03,8.24E-04
9735551,2012,173,2012-06-21,1,A,O,A.O,106,0.776027854,1.11E-02,1.08E-03
9735541,2012,173,2012-06-21,2,A,O,A.O,102,0.745657541,1.10E-02,1.09E-03
9735539,2012,173,2012-06-21,3,A,O,A.O,105,0.727964625,1.59E-02,1.55E-03
9735535,2012,173,2012-06-21,4,A,O,A.O,107,0.641615761,1.60E-02,1.55E-03
9735546,2012,173,2012-06-21,1,C,N,C.N,103,0.64279357,2.52E-02,2.49E-03
9735554,2012,173,2012-06-21,2,C,N,C.N,104,0.684497966,8.84E-03,8.66E-04
9735547,2012,173,2012-06-21,3,C,N,C.N,103,0.72323664,4.40E-03,4.34E-04
9735550,2012,173,2012-06-21,4,C,N,C.N,105,0.61634063,8.03E-03,7.83E-04
9735552,2012,173,2012-06-21,1,C,O,C.O,105,0.734419631,1.20E-02,1.17E-03
9735543,2012,173,2012-06-21,2,C,O,C.O,102,0.745062878,8.85E-03,8.77E-04
9735553,2012,173,2012-06-21,3,C,O,C.O,104,0.763992514,0.013313437,1.31E-03
9735555,2012,173,2012-06-21,4,C,O,C.O,106,0.709380912,1.16E-02,1.13E-03
9735537,2012,173,2012-06-21,1,C,S,C.S,106,0.68575552,9.20E-03,8.94E-04
9735542,2012,173,2012-06-21,2,C,S,C.S,104,0.661042697,8.80E-03,8.63E-04
9735544,2012,173,2012-06-21,3,C,S,C.S,105,0.663239287,5.84E-03,5.70E-04
9735548,2012,173,2012-06-21,4,C,S,C.S,103,0.674640291,6.19E-03,6.10E-04
9735534,2012,174,2012-06-22,1,A,N,A.N,78,0.704522038,6.98E-03,7.91E-04
9735538,2012,174,2012-06-22,2,A,N,A.N,72,0.691425339,6.42E-03,7.57E-04
9735545,2012,174,2012-06-22,3,A,N,A.N,78,0.757150921,6.12E-03,6.93E-04
9735536,2012,174,2012-06-22,4,A,N,A.N,79,0.702334213,0.007763608,8.73E-04
9735551,2012,174,2012-06-22,1,A,O,A.O,72,0.779536311,1.12E-02,1.32E-03
9735541,2012,174,2012-06-22,2,A,O,A.O,72,0.751168466,9.07E-03,1.07E-03
9735539,2012,174,2012-06-22,3,A,O,A.O,79,0.733339422,1.43E-02,1.61E-03
9735535,2012,174,2012-06-22,4,A,O,A.O,78,0.647208576,1.46E-02,1.66E-03
9735546,2012,174,2012-06-22,1,C,N,C.N,49,0.720119791,7.57E-03,1.08E-03
9735554,2012,174,2012-06-22,2,C,N,C.N,66,0.684269385,6.92E-03,8.52E-04
9735547,2012,174,2012-06-22,3,C,N,C.N,57,0.726764265,7.04E-03,9.32E-04
9735550,2012,174,2012-06-22,4,C,N,C.N,70,0.611373931,2.73E-02,3.26E-03
9735552,2012,174,2012-06-22,1,C,O,C.O,70,0.740661021,9.65E-03,1.15E-03
9735543,2012,174,2012-06-22,2,C,O,C.O,67,0.747361642,7.83E-03,9.56E-04
9735553,2012,174,2012-06-22,3,C,O,C.O,72,0.768348635,1.09E-02,1.28E-03
9735555,2012,174,2012-06-22,4,C,O,C.O,72,0.715788599,1.04E-02,1.22E-03
9735537,2012,174,2012-06-22,1,C,S,C.S,78,0.688571091,7.30E-03,8.27E-04
9735542,2012,174,2012-06-22,2,C,S,C.S,66,0.663375356,6.43E-03,7.91E-04
9735544,2012,174,2012-06-22,3,C,S,C.S,61,0.683461479,2.90E-02,3.71E-03
9735548,2012,174,2012-06-22,4,C,S,C.S,69,0.673693894,6.34E-03,7.64E-04
9735534,2012,175,2012-06-23,1,A,N,A.N,102,0.706973343,5.82E-03,5.76E-04
9735538,2012,175,2012-06-23,2,A,N,A.N,95,0.699879185,4.39E-03,4.50E-04
9735545,2012,175,2012-06-23,3,A,N,A.N,95,0.759434717,4.92E-03,5.05E-04
9735536,2012,175,2012-06-23,4,A,N,A.N,103,0.702239723,6.31E-03,6.22E-04
9735551,2012,175,2012-06-23,1,A,O,A.O,94,0.772841561,6.77E-03,6.98E-04
9735541,2012,175,2012-06-23,2,A,O,A.O,92,0.747796543,8.35E-03,8.71E-04
9735539,2012,175,2012-06-23,3,A,O,A.O,95,0.724337018,1.19E-02,1.22E-03
9735535,2012,175,2012-06-23,4,A,O,A.O,95,0.640921147,1.15E-02,1.18E-03
9735546,2012,175,2012-06-23,1,C,N,C.N,77,0.716052956,8.58E-03,9.78E-04
9735554,2012,175,2012-06-23,2,C,N,C.N,96,0.685762426,7.60E-03,7.76E-04
9735547,2012,175,2012-06-23,3,C,N,C.N,97,0.727413158,4.88E-03,4.95E-04
9735550,2012,175,2012-06-23,4,C,N,C.N,101,0.6220472,5.56E-03,5.53E-04
9735552,2012,175,2012-06-23,1,C,O,C.O,93,0.735038435,0.010400052,1.08E-03
9735543,2012,175,2012-06-23,2,C,O,C.O,94,0.745512318,4.92E-03,5.07E-04
9735553,2012,175,2012-06-23,3,C,O,C.O,96,0.761911035,1.14E-02,1.17E-03
9735555,2012,175,2012-06-23,4,C,O,C.O,99,0.714077786,8.26E-03,8.30E-04
9735537,2012,175,2012-06-23,1,C,S,C.S,102,0.680684515,5.46E-03,5.41E-04
9735542,2012,175,2012-06-23,2,C,S,C.S,95,0.667341286,4.89E-03,5.02E-04
9735544,2012,175,2012-06-23,3,C,S,C.S,103,0.687889808,5.43E-03,5.35E-04
9735548,2012,175,2012-06-23,4,C,S,C.S,99,0.674222168,5.41E-03,5.44E-04
9735534,2012,176,2012-06-24,1,A,N,A.N,84,0.708501669,6.78E-03,7.39E-04
9735538,2012,176,2012-06-24,2,A,N,A.N,75,0.70315104,4.52E-03,5.22E-04
9735545,2012,176,2012-06-24,3,A,N,A.N,77,0.762365968,6.69E-03,7.62E-04
9735536,2012,176,2012-06-24,4,A,N,A.N,80,0.707656113,8.42E-03,9.42E-04
9735551,2012,176,2012-06-24,1,A,O,A.O,74,0.776228012,1.01E-02,1.17E-03
9735541,2012,176,2012-06-24,2,A,O,A.O,71,0.748161204,1.01E-02,1.20E-03
